C1_VCO,L1_VCO,Rp_VCO,Wn_VCO,Wn6_VCO,Wvar_VCO,L1p_PA,L1s_PA,L3p_PA,L3s_PA,Wn1_PA,Wn2_PA,PowerConsumption,Bandwidth,OutputPower,VoltageSwing,TuningRange_VCO,PhaseNoise_VCO,LargeSignal_PowerGain_PA,DrainEfficiency_PA,PAE_PA
1e-13,6e-11,400,2.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0386,7000000000.0,0.161,0.67,5110000000.0,-89.05,9.42,5.903,5.229
1e-13,6e-11,400,2e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0349,5570000000.0,-0.155,0.612,5270000000.0,-89.93,8.89,6.091,5.304
1e-13,6e-11,400,2e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0349,5570000000.0,-1.06,0.565,4950000000.0,-89.96,7.71,4.937,4.1
1e-13,6e-11,400,2e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0349,5560000000.0,0.68,0.645,5540000000.0,-91.27,10.01,7.388,6.651
1e-13,6e-11,400,1.5e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0329,5570000000.0,-1.761,0.504,5450000000.0,-91.99,7.26,4.191,3.404
1e-13,6e-11,400,2.5e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.036,5570000000.0,0.416,0.659,4860000000.0,-88.64,9.38,6.95,6.148
1e-13,6e-11,400,2.5e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.036,5570000000.0,-0.431,0.626,4560000000.0,-87.9,8.26,5.715,4.862
1e-13,6e-11,400,2.5e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.036,5570000000.0,1.187,0.691,5120000000.0,-89.07,10.42,8.306,7.551
1e-13,6e-11,400,2e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0345,5570000000.0,-0.16,0.62,5280000000.0,-89.62,8.92,6.084,5.303
1e-13,6e-11,400,2e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0345,5570000000.0,-1.067,0.574,4970000000.0,-89.78,7.73,4.929,4.097
1e-13,6e-11,400,2e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0345,5560000000.0,0.677,0.655,5560000000.0,-91.06,10.04,7.382,6.651
1e-13,6e-11,400,1.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0328,5560000000.0,-0.79,0.554,5790000000.0,-92.59,8.56,5.254,4.522
1e-13,6e-11,400,1.5e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0328,5570000000.0,-1.767,0.514,5460000000.0,-91.74,7.28,4.186,3.403
1e-13,6e-11,400,1.5e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0328,5560000000.0,0.122,0.598,6080000000.0,-93.35,9.79,6.492,5.811
1e-13,6e-11,400,2.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0354,5570000000.0,0.41,0.667,4880000000.0,-88.36,9.41,6.941,6.146
1e-13,6e-11,400,2.5e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0354,5570000000.0,-0.438,0.635,4580000000.0,-87.69,8.29,5.705,4.859
1e-13,6e-11,400,2.5e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0354,5570000000.0,1.184,0.695,5140000000.0,-88.75,10.45,8.299,7.551
1e-13,6e-11,400,2e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0352,5570000000.0,-0.151,0.606,5260000000.0,-90.51,8.87,6.096,5.306
1e-13,6e-11,400,2e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0352,5570000000.0,-1.055,0.557,4940000000.0,-90.09,7.69,4.943,4.102
1e-13,6e-11,400,2e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0352,5560000000.0,0.683,0.642,5530000000.0,-91.43,9.99,7.392,6.651
1e-13,6e-11,400,1.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0331,5560000000.0,-0.781,0.539,5770000000.0,-92.82,8.53,5.265,4.526
1e-13,6e-11,400,1.5e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0331,5570000000.0,-1.756,0.495,5440000000.0,-91.96,7.25,4.197,3.406
1e-13,6e-11,400,1.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0331,5560000000.0,0.128,0.586,6060000000.0,-93.57,9.75,6.501,5.813
1e-13,6e-11,400,2.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0365,5570000000.0,0.419,0.655,4850000000.0,-89.51,9.35,6.956,6.149
1e-13,6e-11,400,2.5e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0365,5570000000.0,-0.425,0.619,4550000000.0,-88.06,8.24,5.723,4.864
1e-13,6e-11,400,2.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0365,5570000000.0,1.19,0.686,5110000000.0,-89.26,10.39,8.31,7.55
1e-13,6e-11,400,2e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0391,9030000000.0,-3.174,0.511,5270000000.0,-89.89,5.85,2.421,1.792
1e-13,6e-11,400,2e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0391,9030000000.0,-3.914,0.489,4950000000.0,-89.93,4.8,2.034,1.361
1e-13,6e-11,400,2e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0391,9030000000.0,-2.474,0.528,5540000000.0,-91.24,6.88,2.856,2.271
1e-13,6e-11,400,1.5e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0372,9030000000.0,-3.83,0.459,5780000000.0,-92.8,5.46,2.071,1.481
1e-13,6e-11,400,1.5e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0372,9030000000.0,-4.604,0.436,5450000000.0,-91.96,4.37,1.726,1.095
1e-13,6e-11,400,1.5e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0372,9020000000.0,-3.106,0.483,6070000000.0,-93.38,6.54,2.456,1.911
1e-13,6e-11,400,2.5e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0403,9040000000.0,-2.61,0.554,4860000000.0,-88.47,6.36,2.769,2.128
1e-13,6e-11,400,2.5e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0403,9040000000.0,-3.321,0.535,4560000000.0,-87.95,5.34,2.341,1.656
1e-13,6e-11,400,2.5e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0403,9040000000.0,-1.941,0.568,5120000000.0,-90.17,7.35,3.244,2.647
1e-13,6e-11,400,2e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0388,9030000000.0,-3.186,0.52,5280000000.0,-89.13,5.87,2.414,1.789
1e-13,6e-11,400,2e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0388,9030000000.0,-3.927,0.497,4970000000.0,-89.76,4.82,2.027,1.359
1e-13,6e-11,400,2e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0388,9030000000.0,-2.488,0.535,5560000000.0,-91.02,6.9,2.846,2.265
1e-13,6e-11,400,1.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.037,9030000000.0,-3.841,0.467,5790000000.0,-92.67,5.47,2.066,1.479
1e-13,6e-11,400,1.5e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.037,9030000000.0,-4.616,0.443,5460000000.0,-91.93,4.38,1.722,1.093
1e-13,6e-11,400,1.5e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.037,9020000000.0,-3.115,0.488,6080000000.0,-93.31,6.55,2.45,1.908
1e-13,6e-11,400,2.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0397,9040000000.0,-2.625,0.559,4880000000.0,-88.37,6.38,2.759,2.123
1e-13,6e-11,400,2.5e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0397,9040000000.0,-3.337,0.544,4580000000.0,-87.81,5.36,2.332,1.653
1e-13,6e-11,400,2.5e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0397,9040000000.0,-1.956,0.577,5150000000.0,-88.68,7.38,3.232,2.641
1e-13,6e-11,400,2e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0395,9030000000.0,-3.163,0.503,5260000000.0,-90.87,5.84,2.428,1.795
1e-13,6e-11,400,2e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0395,9030000000.0,-3.904,0.481,4940000000.0,-90.0,4.8,2.038,1.363
1e-13,6e-11,400,2e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0395,9030000000.0,-2.464,0.522,5530000000.0,-91.41,6.87,2.863,2.274
1e-13,6e-11,400,1.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0374,9030000000.0,-3.823,0.453,5780000000.0,-92.74,5.45,2.075,1.483
1e-13,6e-11,400,1.5e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0374,9030000000.0,-4.595,0.426,5440000000.0,-91.97,4.36,1.73,1.096
1e-13,6e-11,400,1.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0374,9020000000.0,-3.096,0.477,6060000000.0,-93.52,6.53,2.462,1.914
1e-13,6e-11,400,2.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0408,9040000000.0,-2.597,0.547,4850000000.0,-88.75,6.34,2.778,2.133
1e-13,6e-11,400,2.5e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0408,9040000000.0,-3.309,0.527,4550000000.0,-88.08,5.33,2.348,1.659
1e-13,6e-11,400,2.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0408,9040000000.0,-1.928,0.556,5110000000.0,-89.3,7.34,3.254,2.653
1e-13,6e-11,400,2e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0413,5580000000.0,-5.744,0.487,5270000000.0,-90.66,2.76,1.183,0.556
1e-13,6e-11,400,2e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0413,5580000000.0,-6.693,0.46,4950000000.0,-89.98,1.52,0.95,0.28
1e-13,6e-11,400,2e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0413,5580000000.0,-4.824,0.506,5540000000.0,-91.21,3.99,1.464,0.88
1e-13,6e-11,400,1.5e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0393,5580000000.0,-6.581,0.428,5780000000.0,-92.79,2.19,0.974,0.385
1e-13,6e-11,400,1.5e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0393,5580000000.0,-7.555,0.399,5450000000.0,-92.18,0.91,0.778,0.147
1e-13,6e-11,400,1.5e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0393,5580000000.0,-5.642,0.452,6070000000.0,-95.14,3.47,1.211,0.666
1e-13,6e-11,400,2.5e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0424,5580000000.0,-5.009,0.535,4860000000.0,-88.62,3.43,1.403,0.766
1e-13,6e-11,400,2.5e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0424,5580000000.0,-5.939,0.516,4570000000.0,-88.35,2.21,1.131,0.451
1e-13,6e-11,400,2.5e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0424,5580000000.0,-4.109,0.554,5130000000.0,-89.04,4.63,1.729,1.134
1e-13,6e-11,400,2e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0409,5580000000.0,-5.76,0.498,5290000000.0,-90.37,2.77,1.179,0.556
1e-13,6e-11,400,2e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0409,5580000000.0,-4.841,0.519,5560000000.0,-91.01,4.01,1.459,0.879
1e-13,6e-11,400,1.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0392,5580000000.0,-6.597,0.438,5800000000.0,-92.6,2.19,0.971,0.385
1e-13,6e-11,400,1.5e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0392,5580000000.0,-7.568,0.407,5460000000.0,-91.86,0.92,0.776,0.148
1e-13,6e-11,400,1.5e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0392,5580000000.0,-5.655,0.462,6090000000.0,-95.04,3.48,1.207,0.665
1e-13,6e-11,400,2.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0419,5580000000.0,-5.032,0.547,4890000000.0,-88.27,3.44,1.396,0.764
1e-13,6e-11,400,2.5e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0419,5580000000.0,-5.96,0.527,4580000000.0,-87.73,2.22,1.126,0.451
1e-13,6e-11,400,2e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0416,5580000000.0,-5.732,0.475,5260000000.0,-90.63,2.75,1.186,0.556
1e-13,6e-11,400,2e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0416,5580000000.0,-6.681,0.449,4940000000.0,-90.04,1.51,0.952,0.28
1e-13,6e-11,400,2e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0416,5580000000.0,-4.811,0.495,5530000000.0,-91.37,3.98,1.469,0.881
1e-13,6e-11,400,1.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0395,5580000000.0,-6.569,0.418,5780000000.0,-92.81,2.18,0.977,0.385
1e-13,6e-11,400,1.5e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0395,5580000000.0,-7.544,0.389,5450000000.0,-92.15,0.91,0.78,0.147
1e-13,6e-11,400,1.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0395,5580000000.0,-5.631,0.443,6070000000.0,-95.3,3.46,1.214,0.666
1e-13,6e-11,400,2.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0429,5580000000.0,-4.991,0.527,4850000000.0,-88.81,3.41,1.409,0.767
1e-13,6e-11,400,2.5e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0429,5580000000.0,-5.919,0.505,4550000000.0,-88.1,2.2,1.136,0.451
1e-13,6e-11,400,2.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.1e-05,0.0429,5580000000.0,-4.092,0.541,5110000000.0,-89.24,4.62,1.736,1.136
1e-13,6e-11,400,2e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0391,5200000000.0,-4.683,0.447,5270000000.0,-90.61,3.85,1.667,0.981
1e-13,6e-11,400,2e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0391,5200000000.0,-5.722,0.427,4960000000.0,-89.87,2.52,1.31,0.577
1e-13,6e-11,400,2e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0391,5200000000.0,-3.687,0.489,5540000000.0,-91.3,5.17,2.1,1.461
1e-13,6e-11,400,1.5e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0372,5200000000.0,-5.546,0.394,5790000000.0,-92.81,3.25,1.364,0.719
1e-13,6e-11,400,1.5e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0372,5200000000.0,-6.62,0.373,5450000000.0,-92.08,1.87,1.064,0.373
1e-13,6e-11,400,1.5e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0372,5200000000.0,-4.515,0.422,6070000000.0,-93.63,4.62,1.732,1.134
1e-13,6e-11,400,2.5e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0403,5200000000.0,-3.914,0.507,4860000000.0,-88.62,4.56,1.992,1.295
1e-13,6e-11,400,2.5e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0403,5200000000.0,-4.923,0.47,4560000000.0,-88.07,3.26,1.577,0.832
1e-13,6e-11,400,2.5e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0403,5200000000.0,-2.95,0.543,5130000000.0,-89.13,5.83,2.492,1.841
1e-13,6e-11,400,2e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0388,5200000000.0,-5.736,0.439,4970000000.0,-89.76,2.53,1.306,0.577
1e-13,6e-11,400,2e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0388,5200000000.0,-3.7,0.497,5560000000.0,-91.92,5.18,2.093,1.458
1e-13,6e-11,400,1.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.037,5200000000.0,-5.557,0.404,5790000000.0,-92.73,3.26,1.361,0.718
1e-13,6e-11,400,1.5e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.037,5200000000.0,-6.631,0.383,5460000000.0,-91.87,1.88,1.061,0.373
1e-13,6e-11,400,1.5e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.037,5200000000.0,-4.525,0.43,6080000000.0,-92.98,4.63,1.728,1.133
1e-13,6e-11,400,2.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0397,5200000000.0,-3.933,0.515,4880000000.0,-88.25,4.58,1.984,1.292
1e-13,6e-11,400,2.5e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0397,5200000000.0,-4.942,0.482,4580000000.0,-88.06,3.27,1.57,0.83
1e-13,6e-11,400,2.5e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0397,5200000000.0,-2.971,0.55,5150000000.0,-88.96,5.85,2.48,1.835
1e-13,6e-11,400,2e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0395,5200000000.0,-4.671,0.44,5260000000.0,-90.68,3.84,1.671,0.981
1e-13,6e-11,400,2e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0395,5200000000.0,-5.709,0.416,4950000000.0,-90.04,2.51,1.314,0.577
1e-13,6e-11,400,2e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0395,5200000000.0,-3.674,0.481,5530000000.0,-90.99,5.15,2.106,1.463
1e-13,6e-11,400,1.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0374,5200000000.0,-5.538,0.384,5780000000.0,-92.76,3.24,1.367,0.719
1e-13,6e-11,400,1.5e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0374,5200000000.0,-6.608,0.364,5450000000.0,-92.33,1.87,1.067,0.373
1e-13,6e-11,400,1.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0374,5200000000.0,-4.507,0.416,6070000000.0,-93.97,4.62,1.735,1.135
1e-13,6e-11,400,2.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0408,5200000000.0,-3.901,0.502,4850000000.0,-88.7,4.54,1.999,1.296
1e-13,6e-11,400,2.5e-06,8.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0408,5200000000.0,-4.907,0.46,4550000000.0,-88.1,3.24,1.583,0.833
1e-13,6e-11,400,2.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,1.6e-05,0.0408,5200000000.0,-2.936,0.534,5110000000.0,-89.32,5.81,2.5,1.844
1e-13,6e-11,400,2e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0434,5510000000.0,-6.793,0.458,5540000000.0,-91.21,2.0,0.85,0.313
1e-13,6e-11,400,1.5e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0415,5510000000.0,-8.451,0.375,5790000000.0,-92.73,0.3,0.579,0.038
1e-13,6e-11,400,1.5e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0415,5510000000.0,-7.588,0.4,6070000000.0,-93.46,1.49,0.707,0.206
1e-13,6e-11,400,2.5e-06,8e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0446,5510000000.0,-6.939,0.478,4870000000.0,-88.47,1.47,0.822,0.237
1e-13,6e-11,400,2.5e-06,8e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0446,5510000000.0,-7.795,0.447,4560000000.0,-87.9,0.33,0.674,0.05
1e-13,6e-11,400,2.5e-06,8e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0446,5510000000.0,-6.11,0.508,5130000000.0,-89.04,2.6,0.996,0.449
1e-13,6e-11,400,2e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0431,5510000000.0,-7.657,0.433,5280000000.0,-90.36,0.85,0.696,0.124
1e-13,6e-11,400,2e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0431,5510000000.0,-6.812,0.465,5560000000.0,-91.01,2.01,0.846,0.313
1e-13,6e-11,400,1.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0413,5510000000.0,-8.466,0.387,5800000000.0,-92.6,0.31,0.577,0.039
1e-13,6e-11,400,2.5e-06,7.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.044,5510000000.0,-6.962,0.485,4880000000.0,-88.19,1.49,0.817,0.237
1e-13,6e-11,400,2.5e-06,7.5e-06,3.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.044,5510000000.0,-7.819,0.461,4580000000.0,-87.64,0.34,0.67,0.051
1e-13,6e-11,400,2.5e-06,7.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.044,5510000000.0,-6.134,0.518,5150000000.0,-88.72,2.62,0.99,0.448
1e-13,6e-11,400,2e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0437,5510000000.0,-7.624,0.419,5260000000.0,-90.69,0.83,0.701,0.123
1e-13,6e-11,400,2e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0437,5510000000.0,-6.779,0.452,5530000000.0,-91.37,1.99,0.853,0.313
1e-13,6e-11,400,1.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0416,5510000000.0,-8.439,0.365,5780000000.0,-92.84,0.29,0.58,0.038
1e-13,6e-11,400,1.5e-06,8.5e-06,4.5e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0416,5510000000.0,-7.576,0.394,6070000000.0,-93.57,1.49,0.709,0.205
1e-13,6e-11,400,2.5e-06,8.5e-06,4e-06,1.75e-10,6e-11,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0451,5510000000.0,-6.92,0.472,4850000000.0,-88.66,1.46,0.826,0.236
