C1,C2,Ld,Lg,Ls,WN1,WN2,GTMax,S11Min,NFMin,Bandwidth,PowerConsumption
2.944968044757843e-13,1.9818684458732605e-13,3.927624076604843e-09,1.0422301957011223e-08,7.997940301895143e-10,6.000088512897492e-06,5.629173904657364e-06,15.11,-13.56,1.874,3620000000.0,0.0181
6.039882123470306e-13,3.005289703607559e-13,2.9877487421035765e-09,9.440017694234848e-09,8.017488956451417e-10,6.010616898536682e-06,5.590257316827774e-06,14.37,-14.17,1.83,4490000000.0,0.0181
4.002356708049774e-13,1.977979600429535e-13,3.9261170625686644e-09,9.456035801768304e-09,5.992831230163575e-10,5.500026234425605e-06,4.990278363227845e-06,15.3,-16.78,1.842,4650000000.0,0.0168
4.877208530902862e-13,2.5887957513332366e-13,3.909461900591851e-09,1.0326731899380684e-08,8.003902792930605e-10,6.007741093635559e-06,5.112334221601487e-06,15.12,-13.62,1.833,3840000000.0,0.018
3.8692196309566496e-13,2.5008967220783237e-13,3.919672325253487e-09,9.486193084716798e-09,6.993376888334752e-10,5.496975168352947e-06,5.460695445537567e-06,15.22,-14.54,1.825,4060000000.0,0.0169
4.472659871913492e-13,2.0020921230316162e-13,3.947531193494797e-09,1.0354934030771256e-08,7.000075444579125e-10,5.256183311343194e-06,4.982090711593629e-06,14.72,-14.09,1.843,4560000000.0,0.0162
4.0254351943731306e-13,1.981143891811371e-13,3.885173320770264e-09,9.43998439013958e-09,5.997560620307922e-10,4.996523141860963e-06,5.463670499622822e-06,14.82,-16.11,1.833,5050000000.0,0.0157
2.935144364833832e-13,3.943926155567169e-13,2.917914390563965e-09,8.420691543817521e-09,7.443979024887085e-10,5.755723267793656e-06,5.6116016954183586e-06,15.01,-14.46,1.823,3920000000.0,0.0175
2.981159448623657e-13,3.92664298415184e-13,4.2831690609455114e-09,1.0382320949435235e-08,5.990578413009644e-10,5.749648466706277e-06,5.163020938634873e-06,16.7,-16.6,1.735,3700000000.0000005,0.0174
4.567348826676606e-13,4.007151275873184e-13,4.2526358067989356e-09,9.429619216918946e-09,5.988144040107727e-10,5.745629534125328e-06,5.1012632548809055e-06,16.19,-17.2,1.757,4170000000.0,0.0174
6.000943601131439e-13,3.006503403186798e-13,3.7195661067962646e-09,1.1417964541912079e-08,6.983186535537244e-10,5.507045308593661e-06,5.5113799320533876e-06,15.14,-14.14,1.758,4690000000.0,0.0169
5.465048432350159e-13,1.997211039066315e-13,3.276155710220337e-09,8.393496894836427e-09,7.519959151744843e-10,5.003658145666123e-06,5.4498403817415246e-06,13.44,-11.8,1.912,5120000000.0,0.0157
3.088111102581024e-13,2.0053730905056002e-13,3.7931141555309295e-09,8.360063874721528e-09,7.445660561323166e-10,4.996772170066834e-06,5.555960401892662e-06,14.18,-11.64,1.91,4110000000.0,0.0157
4.405878826975822e-13,2.9880608916282653e-13,4.0624876022338874e-09,1.0376844012737274e-08,7.004842653870583e-10,5.744991824030877e-06,5.616864487528802e-06,15.74,-14.49,1.779,3940000000.0000005,0.0175
3.0259283781051635e-13,4.036461740732193e-13,5.057186365127564e-09,9.42897821366787e-09,8.000016927719118e-10,5.747959554195405e-06,5.642691031098366e-06,15.58,-13.53,1.803,3220000000.0,0.0175
4.256522566080093e-13,5.059245526790619e-13,4.044481739401818e-09,9.396149852871896e-09,5.988867878913879e-10,4.992653489112854e-06,5.499217906966806e-06,15.63,-16.33,1.743,4540000000.0,0.0157
5.30423006415367e-13,2.0138467252254488e-13,4.030377000570298e-09,1.0410344803333282e-08,6.992153681814671e-10,5.7469615340232856e-06,5.118584245443345e-06,14.96,-14.65,1.845,4520000000.0,0.0174
4.692976377904414e-13,2.94991871714592e-13,3.564275860786438e-09,8.396666371822357e-09,8.008508920669557e-10,5.245895445346833e-06,5.6354213356971745e-06,14.22,-12.2,1.869,4070000000.0000005,0.0163
6.168942868709564e-13,2.965488851070404e-13,5.088913202285767e-09,8.348264658451082e-09,6.990275405347347e-10,5.7420613467693336e-06,5.651954501867295e-06,15.29,-15.37,1.835,3829999999.9999995,0.0175
5.012846767902374e-13,2.580204904079437e-13,3.951575472950935e-09,9.290852630138398e-09,8.006750583648683e-10,6.005246222019196e-06,5.117668181657792e-06,14.94,-14.16,1.859,3790000000.0,0.018
6.026301920413971e-13,4.0376921594142916e-13,3.921181529760361e-09,1.1401990377902984e-08,7.99266266822815e-10,5.246251940727234e-06,5.466916628181935e-06,14.82,-12.59,1.758,4320000000.0,0.0163
5.980490505695343e-13,2.9105412960052494e-13,3.0294023752212524e-09,1.041794658601284e-08,7.50373661518097e-10,4.993904054164887e-06,5.504374727606774e-06,13.94,-13.26,1.795,5220000000.0,0.0157
6.015025556087494e-13,3.017427682876587e-13,4.105142295360566e-09,1.1406733238697051e-08,6.994960136711598e-10,5.247500717639923e-06,5.551067501306534e-06,14.96,-13.9,1.757,4840000000.0,0.0163
4.970878824591636e-13,2.533427178859711e-13,3.946840323507786e-09,1.0333858036994934e-08,7.471304625272752e-10,5.0029663443565374e-06,5.48681996203959e-06,14.46,-13.25,1.814,4580000000.0,0.0157
6.011252045631409e-13,3.133690804243088e-13,2.9765747785568238e-09,1.1383126133680343e-08,7.457609057426454e-10,5.253324404358864e-06,5.508396159857512e-06,14.440000000000001,-13.25,1.766,4920000000.0,0.0163
4.1552129834890365e-13,4.059540182352066e-13,4.088169023394585e-09,1.1438297832012176e-08,7.494148761034012e-10,5.247042059898377e-06,4.9858995676040656e-06,15.52,-13.07,1.747,3920000000.0,0.0162
5.182823449373245e-13,2.566010117530823e-13,3.907548442482948e-09,8.362287962436676e-09,5.994971990585328e-10,5.4935996863059705e-06,5.443810105323792e-06,15.09,-17.24,1.827,4880000000.0,0.0169
3.743347942829132e-13,1.9447253942489624e-13,3.833198085427284e-09,9.4100909024477e-09,8.015083909034731e-10,5.758976697921753e-06,5.0632881224155435e-06,14.63,-13.8,1.903,3850000000.0,0.0174
5.876675695180893e-13,3.0020434707403186e-13,3.646865904331207e-09,9.43402778506279e-09,6.986890323460103e-10,5.751889377832413e-06,6.0122811198234565e-06,15.060000000000002,-14.96,1.8,4500000000.0,0.0176
6.002831161022186e-13,1.9759459495544436e-13,3.0270500183105468e-09,1.1396304631233214e-08,7.45646145939827e-10,6.010436654090882e-06,6.00975787639618e-06,14.62,-13.95,1.837,4730000000.0,0.0182
3.020500838756561e-13,2.9430034458637236e-13,3.661565572023392e-09,1.1433263325691222e-08,8.020491361618043e-10,5.246751308441163e-06,5.4893890041857965e-06,15.19,-12.38,1.781,3720000000.0,0.0163
3.030018478631973e-13,3.848495729267597e-13,5.0526996850967415e-09,9.37828209400177e-09,6.988039255142212e-10,5.7453582435846335e-06,5.6477415114641195e-06,16.03,-14.62,1.78,3430000000.0,0.0175
4.2089058235287664e-13,4.0389420688152313e-13,5.011430978775025e-09,8.38597437143326e-09,8.018489003181459e-10,4.992877900600434e-06,5.569731324911118e-06,14.66,-12.0,1.848,3500000000.0,0.0157
2.9926065802574155e-13,4.0469658076763155e-13,3.6560761630535127e-09,1.02975101262331e-08,5.999499917030335e-10,4.99510258436203e-06,5.985761016607285e-06,16.05,-15.99,1.728,4070000000.0000005,0.0158
5.939684361219406e-13,1.9074103236198426e-13,2.964099645614624e-09,9.499816113710404e-09,8.009498476982118e-10,6.009281992912293e-06,5.594350695610047e-06,13.92,-14.34,1.896,4740000000.0,0.0181
4.3924780301749703e-13,4.045898199081421e-13,4.289086610078812e-09,1.1432577753067016e-08,7.474943101406098e-10,5.760055035352708e-06,5.140944689512253e-06,16.0,-13.48,1.744,3650000000.0,0.0174
4.000395029783249e-13,5.07773095369339e-13,3.918763905763626e-09,1.0355354690551757e-08,7.455983132123948e-10,4.990957915782929e-06,4.998933672904969e-06,15.19,-13.14,1.759,4030000000.0,0.0156
3.0786013305187224e-13,2.959382310509682e-13,3.8369049280881884e-09,1.1419329071044922e-08,6.96949676424265e-10,5.749368026852608e-06,5.625993207097054e-06,16.15,-14.11,1.759,3600000000.0,0.0175
6.035347402095794e-13,3.009083777666092e-13,2.9621410369873048e-09,8.321430945396424e-09,5.991883873939514e-10,5.749954357743263e-06,5.098794043064118e-06,14.859999999999998,-17.74,1.812,5250000000.0,0.0174
5.457168638706207e-13,3.8558195903897285e-13,5.311699867248536e-09,9.443364018201829e-09,7.010851427912712e-10,5.2551127821207055e-06,5.400340676307679e-06,15.33,-14.38,1.784,3980000000.0,0.0163
2.9446910619735715e-13,1.9693770408630373e-13,3.731493949890137e-09,1.1421890223026276e-08,7.458092212677003e-10,4.995952367782593e-06,6.006209254264832e-06,14.92,-12.83,1.827,4040000000.0,0.0158
4.978481411933899e-13,2.4467177093029024e-13,2.959005117416382e-09,1.053229125738144e-08,6.001961350440979e-10,4.994023799896241e-06,4.989031195640564e-06,14.8,-16.21,1.778,5260000000.0,0.0156
5.381991505622863e-13,5.032029330730439e-13,3.927722796797752e-09,1.0442864039540291e-08,7.000476770102978e-10,6.00265771150589e-06,5.618091434240342e-06,16.1,-14.69,1.736,3889999999.9999995,0.0181
4.830250114202499e-13,5.039747834205628e-13,3.800491362810135e-09,1.1441096806526183e-08,7.992339968681336e-10,4.9970828294754034e-06,5.59853644669056e-06,14.98,-12.27,1.742,4110000000.0,0.0157
4.4951469087973235e-13,3.797649048268795e-13,3.4366276264190672e-09,8.445368134975433e-09,6.985051266849041e-10,5.0012246668338785e-06,5.6180142164230355e-06,14.579999999999998,-13.96,1.815,4530000000.0,0.0157
3.0349219143390656e-13,4.051627308130264e-13,4.053249016404152e-09,1.140880354642868e-08,6.004011988639832e-10,5.7559790015220645e-06,5.6675208508968355e-06,16.92,-16.32,1.709,3550000000.0,0.0175
4.971688494086266e-13,2.630688637495041e-13,2.946838021278381e-09,1.0147325889766217e-08,6.001337409019471e-10,5.50206962088123e-06,4.975663423538209e-06,15.3,-16.82,1.781,4860000000.0,0.0168
5.644884020090103e-13,2.5189615786075594e-13,3.7891882956027985e-09,8.357377552986146e-09,5.984479427337647e-10,5.743563517928124e-06,5.643595427274705e-06,15.13,-17.44,1.829,4950000000.0,0.0175
4.4885402787476777e-13,5.053512573242187e-13,3.928591974079609e-09,8.374724113941193e-09,8.014989256858827e-10,6.004251897335053e-06,5.611493080854416e-06,15.39,-14.42,1.82,3470000000.0,0.0181
4.952064871788025e-13,2.0093742311000825e-13,3.803823187947273e-09,8.34845724105835e-09,5.981010079383851e-10,5.489724803715945e-06,5.511997275054455e-06,14.8,-17.07,1.863,5060000000.0,0.0169
5.539755374193192e-13,1.953501582145691e-13,3.360566258430481e-09,9.413131856918335e-09,7.457282453775406e-10,5.4960318556986756e-06,6.012356460094452e-06,14.129999999999999,-14.09,1.875,4780000000.0,0.017
3.81290602684021e-13,1.9563990831375124e-13,2.9453403949737547e-09,1.044296837747097e-08,8.017150521278382e-10,6.008692860603333e-06,5.125356167554856e-06,14.59,-13.64,1.876,4160000000.0,0.018
4.1734764352440834e-13,4.0152861475944517e-13,4.085705891251565e-09,1.1410159492492675e-08,7.463704019784928e-10,4.988093614578248e-06,5.4483288228511814e-06,15.29,-12.94,1.746,4060000000.0,0.0157
6.159794032573699e-13,2.5184346139431003e-13,3.0027384757995605e-09,8.541558945178987e-09,7.624466359615326e-10,4.9990354180336e-06,5.532956473529339e-06,13.39,-12.38,1.879,5350000000.0,0.0157
2.9727044105529786e-13,2.489824563264847e-13,3.962850756943226e-09,1.1414250576496124e-08,6.000394225120545e-10,6.003646612167359e-06,5.619715332984925e-06,16.84,-16.58,1.764,3630000000.0000005,0.0181
2.8316014409065246e-13,4.066284954547882e-13,3.939332403242588e-09,8.375120544433594e-09,6.992174051702023e-10,5.503371998202056e-06,5.489720296114683e-06,15.5,-14.79,1.809,3690000000.0,0.0169
6.003309488296509e-13,2.5114834010601045e-13,2.997478246688843e-09,8.388884568214418e-09,7.998248994350434e-10,5.2410281896591195e-06,4.977420926094056e-06,13.35,-12.22,1.897,5010000000.0,0.0162
5.929432153701782e-13,5.055599689483642e-13,3.7126991152763367e-09,9.387533032894135e-09,6.994404047727586e-10,4.999237775802613e-06,5.479647940024734e-06,14.64,-14.13,1.769,4850000000.0,0.0157
4.181495457887649e-13,2.482957303524017e-13,3.892634876072407e-09,1.0406546303629875e-08,7.010996468365193e-10,4.994955003261567e-06,5.495197825133801e-06,14.85,-13.79,1.803,4490000000.0,0.0157
4.360986515879631e-13,3.9801537692546847e-13,4.336687088012696e-09,1.1429565274715422e-08,7.48992469906807e-10,6.009784638881683e-06,5.115309208631516e-06,16.17,-13.67,1.747,3550000000.0,0.018
4.808551892638207e-13,2.5325061976909637e-13,4.272631794214249e-09,1.0418771320581435e-08,5.986398339271546e-10,4.995231449604035e-06,5.513289144262672e-06,15.07,-16.12,1.772,5190000000.0,0.0157
3.029972523450851e-13,2.9688472896814347e-13,5.068728685379029e-09,1.1453682625293732e-08,7.998283982276917e-10,5.2479007244110116e-06,5.514386050403118e-06,15.31,-12.38,1.781,3530000000.0,0.0163
5.877083837985992e-13,1.967871963977814e-13,3.025649428367615e-09,1.128913983106613e-08,6.001221418380737e-10,5.748281463980675e-06,5.125314742326737e-06,15.14,-16.81,1.804,5060000000.0,0.0174
4.0883120745420455e-13,2.913736253976822e-13,4.102235317230225e-09,1.1423241698741913e-08,5.998479723930359e-10,5.755500614643097e-06,5.995374739170075e-06,16.55,-16.51,1.736,4030000000.0,0.0176
3.966376483440399e-13,1.9133739471435548e-13,4.086954548954964e-09,1.136983516216278e-08,5.992795109748841e-10,5.7490131407976155e-06,5.1126731038093575e-06,15.99,-16.59,1.807,4310000000.0,0.0174
3.988904133439064e-13,1.987910568714142e-13,3.794496536254883e-09,8.363201701641083e-09,5.975810527801514e-10,6.003804028034211e-06,5.636223033070565e-06,15.51,-17.72,1.869,4360000000.0,0.0181
3.936686709523201e-13,2.892408937215805e-13,3.85767775774002e-09,9.430790939927101e-09,6.992841020226479e-10,5.2486896812915805e-06,5.443354859948159e-06,15.12,-14.33,1.807,4160000000.0,0.0163
6.012044548988342e-13,3.080729335546494e-13,3.0072438716888428e-09,1.0305792877078056e-08,8.017238259315493e-10,5.74602484703064e-06,5.104652434587479e-06,14.34,-13.4,1.806,4610000000.0,0.0174
4.1343533769249916e-13,2.9409341663122176e-13,4.077943712472916e-09,1.143009009361267e-08,7.478651821613312e-10,5.4966857894323775e-06,5.507864751853049e-06,15.58,-13.29,1.769,3870000000.0,0.0169
3.1428364813327786e-13,2.862228408455849e-13,4.980133414268494e-09,1.038781357705593e-08,7.455824315547943e-10,4.993662238121033e-06,5.524528486654163e-06,15.08,-13.05,1.795,3800000000.0,0.0157
3.057216882705688e-13,4.944976091384887e-13,4.9148983955383304e-09,1.1400755667686461e-08,5.984961032867432e-10,4.987296760082246e-06,4.962053060531617e-06,16.29,-15.780000000000001,1.701,4040000000.0,0.0156
4.694304317235946e-13,3.93559467792511e-13,3.793883889913559e-09,9.488476583361626e-09,7.005326896905899e-10,5.493776250164956e-06,5.488242182880641e-06,15.38,-14.53,1.779,4139999999.9999995,0.0169
4.035573452711105e-13,3.9550634026527403e-13,5.016853332519532e-09,9.39553070962429e-09,7.97092628479004e-10,5.500536333303899e-06,6.004376411437989e-06,15.449999999999998,-13.45,1.803,3280000000.0,0.017
3.8138794004917145e-13,2.5870775282382965e-13,3.834358006715775e-09,9.224636176228523e-09,5.996271014213563e-10,4.988654971122742e-06,4.995173275470734e-06,15.09,-16.42,1.802,4780000000.0,0.0156
3.023497313261032e-13,2.5223392844200134e-13,3.928563624620438e-09,1.1455755078792571e-08,6.983455628156663e-10,4.991173624992371e-06,5.5281368289142855e-06,15.32,-13.5,1.778,4010000000.0000005,0.0157
4.0256702005863185e-13,2.8660759925842284e-13,4.9869945049285896e-09,9.45610616505146e-09,8.035416483879091e-10,5.49671602388844e-06,5.5208658222109085e-06,15.14,-13.47,1.835,3440000000.0,0.0169
3.003394782543182e-13,4.918066740036011e-13,5.036354541778565e-09,8.350658440589905e-09,5.97963297367096e-10,5.253500774502755e-06,4.97333961725235e-06,15.87,-16.77,1.777,3940000000.0000005,0.0162
3.9137924462556837e-13,3.2354902252554894e-13,3.359718918800354e-09,1.098882451057434e-08,5.988566279411317e-10,5.250328406691552e-06,5.994977563619614e-06,16.0,-16.17,1.732,4300000000.0,0.0164
5.963468313217163e-13,1.9832306504249575e-13,3.108587265014648e-09,8.36046406030655e-09,5.981112837791443e-10,5.247065782546998e-06,5.500367963686586e-06,13.97,-16.57,1.863,6000000000.0,0.0163
6.25284469127655e-13,2.578306704759598e-13,5.025049328804017e-09,8.36593487262726e-09,7.493422716856003e-10,5.48691781423986e-06,5.430267095565796e-06,14.72,-13.62,1.875,3810000000.0,0.0169
3.0766967833042146e-13,2.518807530403137e-13,4.961279511451722e-09,8.374326252937318e-09,5.968391299247742e-10,5.247896194458008e-06,5.381784826517106e-06,15.33,-16.76,1.831,4190000000.0000005,0.0163
5.207764014601708e-13,4.991183578968048e-13,3.794285103678704e-09,8.31479766368866e-09,7.473825514316559e-10,5.744126826524735e-06,5.112939804792405e-06,15.2,-14.63,1.812,3900000000.0,0.0174
5.732415407896042e-13,3.940964639186859e-13,4.5705103874206544e-09,1.143056091070175e-08,6.966330736875534e-10,5.500858576502651e-06,5.565185196697713e-06,15.72,-14.1,1.73,4230000000.0,0.0169
4.063028812408447e-13,2.5657520890235904e-13,4.051464691758156e-09,1.0398304322361945e-08,7.479513376951218e-10,5.496431961189956e-06,5.484526613727212e-06,15.21,-13.56,1.812,3940000000.0000005,0.0169
3.0693680942058564e-13,2.4778089821338655e-13,4.8803516626358035e-09,1.1480637753009796e-08,6.981113314628601e-10,5.742423042654992e-06,5.665272653102875e-06,16.04,-14.04,1.783,3590000000.0,0.0175
3.889802724123001e-13,4.099334329366684e-13,3.825973317027092e-09,9.378531047701835e-09,6.987742185592651e-10,4.99647867679596e-06,4.9832581281662e-06,15.060000000000002,-14.1,1.786,4230000000.0,0.0156
5.11622142791748e-13,5.061670780181885e-13,4.147574990987778e-09,1.1432208681106566e-08,6.998067036271096e-10,5.24888774752617e-06,5.4988007899373775e-06,15.67,-13.87,1.718,4230000000.0,0.0163
3.1594929993152615e-13,3.9948099851608277e-13,3.892424657940864e-09,1.1380571329593657e-08,7.443234205245972e-10,5.246875911951066e-06,6.023305952548981e-06,15.72,-12.96,1.739,3660000000.0,0.0164
2.934658885002136e-13,1.9409143328666688e-13,2.9494524002075193e-09,1.0416088217496872e-08,7.472467571496964e-10,5.747881516814232e-06,5.1214337348938e-06,14.95,-13.79,1.861,3990000000.0,0.0174
6.040925323963165e-13,2.5049480199813845e-13,3.746449172496796e-09,1.142200323343277e-08,5.998717427253724e-10,5.745975181460381e-06,5.673291444778443e-06,15.61,-16.58,1.762,4920000000.0,0.0175
6.149177312850952e-13,2.948860049247742e-13,3.768164962530136e-09,9.395771124958992e-09,7.470386028289795e-10,5.7559510767459874e-06,5.126570463180543e-06,14.77,-14.33,1.822,4380000000.0,0.0174
5.943199843168259e-13,2.4224957525730135e-13,5.011305928230286e-09,9.58767124414444e-09,7.99388086795807e-10,4.99832957983017e-06,5.448618613183499e-06,14.15,-12.68,1.863,4060000000.0,0.0157
5.829862654209137e-13,5.055229008197784e-13,3.598736196756363e-09,9.370133632421493e-09,6.989379063248635e-10,5.751145303249359e-06,5.140663832426072e-06,15.35,-14.87,1.768,4330000000.0,0.0174
4.787002511322498e-13,5.078208029270172e-13,3.3803823590278626e-09,9.424322167038918e-09,7.993213176727296e-10,5.246466666460038e-06,5.597757570445538e-06,14.61,-13.12,1.794,4139999999.9999995,0.0163
4.223047614097595e-13,5.030656754970551e-13,4.064910605549813e-09,1.14435072183609e-08,8.014027476310731e-10,5.2460715770721445e-06,5.454278618097306e-06,15.43,-12.45,1.745,3730000000.0,0.0163
5.173534601926803e-13,4.0922921895980834e-13,3.759960770606995e-09,1.0392288082838058e-08,8.011839151382448e-10,6.0067730545997625e-06,5.105592489242555e-06,15.42,-13.43,1.778,3769999999.9999995,0.018
6.047914624214172e-13,3.9892477989196776e-13,3.731752276420593e-09,9.386430868506432e-09,5.987103700637817e-10,5.245408177375794e-06,6.0077064037323e-06,15.169999999999998,-16.65,1.751,5210000000.0,0.0164
